logFC	AveExpr	t	P.Value	adj.P.Val	B
PMM2	1.59489892876471	5.57729502600806	8.25500065803583	4.82269996376316e-08	2.10668115373602e-05	8.71004833095207
SLC37A2	3.66317970270127	4.26039065467517	8.1619319065182	5.79962746476365e-08	2.42786904743669e-05	8.52039919484034
RASSF1	-1.81487123608366	6.20304916626715	-8.12402680053075	6.25417952035551e-08	2.51342966564047e-05	8.45831549369595
URB1	1.6731474202759	4.35632570645793	7.99806545099639	8.04756885831473e-08	2.89062834203568e-05	8.21034808833551
LRRC8B	3.22418515735649	5.02835668269332	7.99343909011777	8.12276233482228e-08	2.89062834203568e-05	8.20452214576133
TRIM5	2.3609257486694	5.01635155027871	7.9839107926861	8.2799237534006e-08	2.89062834203568e-05	8.1859175041413
PHLDA1	3.23604338890815	6.91821364813027	7.96326566097925	8.63131783229525e-08	2.89062834203568e-05	8.13829089917781
CLIC4	1.92714420167167	6.65072428437114	7.94044584683172	9.0377028781455e-08	2.9290903489267e-05	8.09113263106467
PDK3	1.79071221916839	5.44572789592792	7.90704598362711	9.66846163101428e-08	2.96363241278523e-05	8.03130179204949
ATP13A3	2.06379242381058	5.97933667549576	7.88843527851855	1.00394828187533e-07	2.96666717294161e-05	7.98913433951258
TNFSF14	3.77698368816158	1.67216542641772	7.96870920836222	8.53719540668013e-08	2.89062834203568e-05	7.92595291206548
STARD4	3.27465985312359	8.24159529758619	7.83207691785781	1.12553367848792e-07	3.23092481936232e-05	7.87896944510482
MIR155HG	4.08010939644619	2.32789024149355	7.90369347510579	9.73423605274337e-08	2.96363241278523e-05	7.86558237330666
SEC23B	1.15020475398822	6.21648841456895	7.77647408851005	1.26043723252113e-07	3.51767024309438e-05	7.76559221964194
PRCP	1.65134283767198	5.51689386034642	7.74611884504108	1.34102417364069e-07	3.64142428988325e-05	7.7102285583744
PDCD11	1.26420228010362	4.49135719579884	7.73153005759116	1.38162853287431e-07	3.65295312362848e-05	7.68921728302129
THBS1	3.62240930957661	5.03029704428543	7.70684325391554	1.45325279653234e-07	3.74380278122062e-05	7.63908163201864
RAP1GAP2	-1.32048498746585	5.18627226565167	-7.62851052003499	1.70696543812722e-07	4.28747043921604e-05	7.48453428581065
