logFC	AveExpr	t	P.Value	adj.P.Val	B
DNMT3A	-0.704117951321912	5.30317316634323	-2.69325848455504	0.013583962225186	0.758211491535798	-3.3722225106259
RPL29	0.580084806881084	9.60426644899762	2.69494154929603	0.0135333515674606	0.758211491535798	-3.38720036125145
GAPVD1	-0.466933007186965	5.39983377513963	-2.66921282344009	0.014326867580216	0.786568516822024	-3.39677817640998
NGLY1	-0.477850850499353	5.09588314382756	-2.64665889821671	0.0150584431846763	0.805843551291215	-3.42162128803401
TCEAL1	0.563504001582763	4.2432922989775	2.62668858001398	0.0157355076618661	0.805843551291215	-3.4303881148374
ATP10A	-1.37472987671464	2.54868209118864	-2.49758015438339	0.0208529119530542	0.889065503380092	-3.43455823713856
YWHAH	0.668878830285167	6.06529227930452	2.6932794287835	0.0135833313217552	0.758211491535798	-3.43674042402676
GNL3L	-0.629491985631243	5.38533125037786	-2.60930662793108	0.0163480713809685	0.813114223587083	-3.43877602810388
REEP3	-1.01259596845538	2.58080872253386	-2.47454299467698	0.0219158190416817	0.889065503380092	-3.44773746526813
HOXB6	0.977606867416772	3.89973842742067	2.57494568132838	0.0176255993096988	0.850709245255421	-3.45434619963641
PDE8A	-1.02435056984094	3.92642173780666	-2.52939189569498	0.0194641371442403	0.881765136434293	-3.46532624302004
EEF1A1P6	0.819621487138169	4.76882936376936	2.67611936198623	0.0141096441342885	0.778898871523058	-3.47702595677552
PRKAR2B	2.40171177250404	1.78638052448783	2.38559993026614	0.0265109891244703	0.919457837206223	-3.48135616711155
PSMC3IP	1.55043894228182	1.8104740550248	2.39362545250456	0.0260623067976047	0.919457837206223	-3.48255978123155
NISCH	-0.673584363664875	5.40618323484321	-2.6330190966269	0.0155178339628192	0.805843551291215	-3.48554014272459
ADORA2B	0.723662239956952	3.73969849863359	2.52340338793614	0.0197187755646211	0.881765136434293	-3.48628503404781
FMO5	1.12907472995847	2.53585945653087	2.44335916329085	0.0234351790812741	0.891085207793411	-3.4883759197222
SIN3B	-0.549478167311641	5.76988940380756	-2.63965226858106	0.0152928010427417	0.805843551291215	-3.48947885555377
ITSN1	-1.00779392194787	3.2148759346213	-2.47880802563342	0.0217153004400885	0.889065503380092	-3.4914476483556
DBNDD1	2.05223423315332	1.34557527403158	2.36742240971308	0.0275537985180862	0.928920929575312	-3.49426980436171
KIAA1109	-0.552338478640729	5.35578802077777	-2.59107104469565	0.0170148034285263	0.833891366080018	-3.51720737440924
ATM	-0.587758334009976	4.7924371081592	-2.5514568133034	0.0185522394276639	0.869589140255136	-3.53805783871691
PROCA1	-1.30391696408138	1.81626578108497	-2.3450576269875	0.0288888126882578	0.928920929575312	-3.53854977143199
TNFRSF8	-2.17979136687309	2.57675334138325	-2.33980902154619	0.0292106453302324	0.928920929575312	-3.54337810410029
IMPDH2	0.423723818921152	5.74744511160627	2.61565796134606	0.0161216834686508	0.805843551291215	-3.56621405714953
SNHG17	0.827371527788321	4.5387029805242	2.54396927296247	0.0188570993858428	0.873075011656972	-3.57289158024051
LRRC75A	-1.04975151777221	2.31608492111189	-2.34290252101566	0.0290205611090835	0.928920929575312	-3.57578938256883
VAMP5	0.797197184636337	4.8314579606969	2.61964476163861	0.0159810889888963	0.805843551291215	-3.58192611027076
MICU3	-1.43027765150105	3.85014209642295	-2.4417069637713	0.0235183508591203	0.891085207793411	-3.58576327353639
SCIN	-1.22329338725909	2.30668401207122	-2.35860734848177	0.02807303892848	0.928920929575312	-3.58825384426758
EIF3E	0.538024363389262	7.85889073257985	2.62053354947637	0.0159499037126768	0.805843551291215	-3.59672753205036
RRP7BP	-0.959434625095303	3.05500484925347	-2.40487207331675	0.0254453708372699	0.913034431435895	-3.60399446281528
CEP192	-0.822705643234884	4.00165427309753	-2.40867071461187	0.0252400729569094	0.908914025082683	-3.60993513748605
SATB1	-1.02432226229806	4.92275039065173	-2.50823531726365	0.0203777516484432	0.889065503380092	-3.61094918236791
MGAT4A	0.909482552425199	3.29091907296203	2.41775837752387	0.024755147618949	0.903161745647625	-3.61355494883208
ESD	0.504328527429062	6.56575936871979	2.60411754577877	0.0165352495315412	0.818372670164506	-3.61365694605334
RTTN	-0.687851436414746	4.59399525697216	-2.45762539887085	0.0227283136045526	0.890732362917423	-3.62268342654182
SLC44A2	-1.1494032460872	6.09662030847971	-2.55250992607611	0.0185097337669811	0.869589140255136	-3.63521548292309
EPN2	-0.684121070522265	1.40444760842685	-2.45834790028618	0.0226930484624404	0.890732362917423	-3.65141579231701
